student_token,resource_id,resource_type,resource_title,resource_url,major,related_courses,interaction_source,user_id,item_id,rating
stu_282f55c9935123ec,REPO_UEH_63065,ueh_repository,Giải pháp hạn chế ý định nghỉ việc của đội ngũ nhân viên tại Công ty Cổ phần Giáo dục và Đào tạo Quốc tế ALT,https://digital.lib.ueh.edu.vn/handle/UEH/63065,Luật kinh doanh quốc tế,Công pháp quốc tế; Tư pháp quốc tế,proxy_from_repo_match_year_views,1517,268,2.42425
stu_282f55c9935123ec,TIKI_272581988,tiki_book,Hướng dẫn của Determann về pháp luật bảo vệ dữ liệu cá nhân - Hoạt động tuân thủ của Doanh nghiệp trên phạm vi quốc tế,https://tiki.vn/huong-dan-cua-determann-ve-phap-luat-bao-ve-du-lieu-ca-nhan-hoat-dong-tuan-thu-cua-doanh-nghiep-tren-pham-vi-quoc-te-p272581988.html?spid=272887528,Luật kinh doanh quốc tế,Công pháp quốc tế,proxy_from_tiki_match_rating_review_sales,1517,283,3.7032044
stu_284856f2a14afe2a,TIKI_94851869,tiki_book,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,Kế toán công,Kiểm soát nội bộ khu vực công,proxy_from_tiki_match_rating_review_sales,140,1,3.679591
stu_28676cc99a02dde3,REPO_UEH_63272,ueh_repository,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,Quản trị Hải quan - Ngoại thương,Quản lý chuỗi cung ứng toàn cầu,proxy_from_repo_match_year_views,1839,11,2.33845
stu_28676cc99a02dde3,TIKI_273744608,tiki_book,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,Quản trị Hải quan - Ngoại thương,Quản lý chuỗi cung ứng toàn cầu,proxy_from_tiki_match_rating_review_sales,1839,17,5.9154506
stu_2882241844de4d04,REPO_UEH_62960,ueh_repository,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,Hệ thống hoạch định nguồn lực doanh nghiệp,Quản lý dự án CNTT,proxy_from_repo_match_year_views,141,4,4.36305
stu_2882241844de4d04,TIKI_254139138,tiki_book,"Giáo Trình Kinh Tế Thương Mại - Dịch Vụ Dành Cho Nghành Kinh Tế, Logistics Và Quản Trị Kinh Doanh",https://tiki.vn/giao-trinh-kinh-te-thuong-mai-dich-vu-danh-cho-nghanh-kinh-te-logistics-va-quan-tri-kinh-doanh-p254139138.html?spid=254139139,Hệ thống hoạch định nguồn lực doanh nghiệp,Quản trị quy trình kinh doanh,proxy_from_tiki_match_rating_review_sales,141,138,1.2967
stu_2882241844de4d04,TIKI_276237667,tiki_book,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,Hệ thống hoạch định nguồn lực doanh nghiệp,Tích hợp hệ thống,proxy_from_tiki_match_rating_review_sales,141,22,9.109388
stu_2882241844de4d04,TIKI_278632652,tiki_book,Hệ Thống Thông Tin Trong Y Tế,https://tiki.vn/sach-he-thong-thong-tin-trong-y-te-p278632652.html?spid=278632655,Hệ thống hoạch định nguồn lực doanh nghiệp,Phân tích hệ thống thông tin,proxy_from_tiki_match_rating_review_sales,141,140,1.9359283
stu_28b73b3981fa27c5,TIKI_271997519,tiki_book,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,An toàn thông tin,Bảo mật mạng máy tính,proxy_from_tiki_match_rating_review_sales,1008,23,3.3282387
stu_28dce47396dd3068,REPO_UEH_62706,ueh_repository,Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầu tư Bất động sản Hưng Lộc Phát,https://digital.lib.ueh.edu.vn/handle/UEH/62706,Bất động sản,Đầu tư bất động sản,proxy_from_repo_match_year_views,1518,143,7.52885
stu_28ebb8988a559255,REPO_UEH_61149,ueh_repository,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,Kỹ sư Robot và Trí tuệ nhân tạo,Thị giác máy tính,proxy_from_repo_match_year_views,1009,8,1.50385
stu_295f81bd4ca4b0e4,TIKI_533036,tiki_book,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,Kiểm toán,Đạo đức nghề nghiệp kiểm toán,proxy_from_tiki_match_rating_review_sales,1519,209,6.4608717
stu_295fc88c4a9c9cd7,REPO_UEH_63734,ueh_repository,Các nhân tố ảnh hưởng đến công bố báo cáo phát triển bền vững tại các công ty kinh doanh xăng dầu trực thuộc Tập đoàn Xăng dầu Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63734,Kiến trúc và thiết kế đô thị thông minh,Kiến trúc bền vững,proxy_from_repo_match_year_views,142,190,2.23055
stu_295fc88c4a9c9cd7,TIKI_53259393,tiki_book,- Mẹ Bỉm Sữa Kinh Doanh Online DL,https://tiki.vn/sach-me-bim-sua-kinh-doanh-online-dl-p53259393.html?spid=53259395,Kiến trúc và thiết kế đô thị thông minh,Công nghệ BIM,proxy_from_tiki_match_rating_review_sales,142,202,5.267839
stu_298b507cdcbacd16,REPO_UEH_62975,ueh_repository,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,Hệ thống hoạch định nguồn lực doanh nghiệp,Tích hợp hệ thống,proxy_from_repo_match_year_views,144,132,5.20805
stu_298b507cdcbacd16,TIKI_276237667,tiki_book,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,Hệ thống hoạch định nguồn lực doanh nghiệp,Tích hợp hệ thống,proxy_from_tiki_match_rating_review_sales,144,22,9.109388
stu_29f0ebcc99d2ed36,REPO_UEH_61063,ueh_repository,Phát triển dịch vụ ngân hàng điện tử trong thời đại cách mạng công nghiệp 4.0 tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61063,Ngân hàng,Nghiệp vụ ngân hàng thương mại,proxy_from_repo_match_year_views,145,255,5.30685
stu_29f0ebcc99d2ed36,REPO_UEH_62489,ueh_repository,Ngân hàng 4.0: phối hợp ngân hàng – Fintech trong điều kiện ổn định tài chính quốc gia,https://digital.lib.ueh.edu.vn/handle/UEH/62489,Ngân hàng,Ngân hàng trung ương,proxy_from_repo_match_year_views,145,264,3.8203
stu_29f0ebcc99d2ed36,TIKI_248861528,tiki_book,Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 2023),https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529,Ngân hàng,Thanh toán quốc tế,proxy_from_tiki_match_rating_review_sales,145,281,9.515056
stu_2a12025038d0dbb3,REPO_UEH_63472,ueh_repository,Hoàn thiện hệ thống thông tin kế toán nhằm đáp ứng yêu cầu quản lý tại Trường Cao đẳng Nghề Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63472,Hệ thống thông tin quản lý,Hệ thống thông tin quản lý,proxy_from_repo_match_year_views,1520,27,3.72345
stu_2a4d5e630e5c4676,REPO_UEH_61484,ueh_repository,Các yếu tố ảnh hưởng đến quyết định phẫu thuật thẩm mỹ mũi cấu trúc tại TP.HCM,https://digital.lib.ueh.edu.vn/handle/UEH/61484,Khoa học máy tính,Cấu trúc dữ liệu và giải thuật,proxy_from_repo_match_year_views,146,47,1.7554
stu_2a4d5e630e5c4676,REPO_UEH_63620,ueh_repository,"Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp niêm yết trên thị trường chứng khoán Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63620,Khoa học máy tính,Hệ điều hành,proxy_from_repo_match_year_views,146,269,3.5408
stu_2a4d5e630e5c4676,TIKI_112442076,tiki_book,Tớ Đến Với Khoa Học Máy Tính: Sử Dụng Máy Tính An Toàn (Tái Bản),https://tiki.vn/sach-to-den-voi-khoa-hoc-may-tinh-su-dung-may-tinh-an-toan-tai-ban-p112442076.html?spid=112442077,Khoa học máy tính,Lý thuyết tính toán,proxy_from_tiki_match_rating_review_sales,146,272,2.150171
stu_2a4d5e630e5c4676,TIKI_685617,tiki_book,Cẩm Nang Quản Trị Điều Hành - Quản Trị Tích Hợp,https://tiki.vn/sach-cam-nang-quan-tri-dieu-hanh-quan-tri-tich-hop-p685617.html?spid=20441105,Khoa học máy tính,Hệ điều hành,proxy_from_tiki_match_rating_review_sales,146,291,3.8469875
stu_2a638ae00a3ee905,REPO_UEH_63184,ueh_repository,Xử lý hành vi xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu - Từ góc độ bảo vệ quyền lợi người tiêu dùng,https://digital.lib.ueh.edu.vn/handle/UEH/63184,Công nghệ Marketing,Hành vi người tiêu dùng,proxy_from_repo_match_year_views,1011,39,5.3673
stu_2a638ae00a3ee905,TIKI_143947061,tiki_book,Combo Content Marketing: ( Content bạc tỷ + Content Marketing trong kỷ nguyên 4.0),https://tiki.vn/combo-content-marketing-content-bac-ty-content-marketing-trong-ky-nguyen-4-0-p143947061.html?spid=143947062,Công nghệ Marketing,Content Marketing,proxy_from_tiki_match_rating_review_sales,1011,278,9.9776945
stu_2a638ae00a3ee905,TIKI_42531744,tiki_book,Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tuyến,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049,Công nghệ Marketing,Quản trị thương hiệu,proxy_from_tiki_match_rating_review_sales,1011,50,6.0975
stu_2a64fd5e71b9177d,TIKI_277533754,tiki_book,"Machine, Platform, Crowd - Máy móc nền tảng cộng đồng, làm chủ tương lai kỹ thuật số của chúng ta",https://tiki.vn/machine-platform-crowd-may-moc-nen-tang-cong-dong-lam-chu-tuong-lai-ky-thuat-so-cua-chung-ta-p277533754.html?spid=277533755,Kinh doanh số,Quản trị nền tảng số,proxy_from_tiki_match_rating_review_sales,147,253,0.9594665
stu_2a66b872d997f76d,REPO_UEH_62670,ueh_repository,Phân tích triển vọng và định giá doanh nghiệp tại tập đoàn Vingroup,https://digital.lib.ueh.edu.vn/handle/UEH/62670,Tài chính,Phân tích tài chính; Định giá doanh nghiệp,proxy_from_repo_match_year_views,1012,168,9.2
stu_2ab5dc496b503d6d,REPO_UEH_63529,ueh_repository,Giải pháp nâng cao hiệu quả quản trị chuỗi cung ứng của công ty xi măng Fico-YTL,https://digital.lib.ueh.edu.vn/handle/UEH/63529,Kinh doanh thương mại,Quản trị chuỗi cung ứng,proxy_from_repo_match_year_views,148,296,8.41415
stu_2ac3c5d0f4d55ad6,TIKI_278226682,tiki_book,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,Kỹ sư Robot và Trí tuệ nhân tạo,Học máy nâng cao,proxy_from_tiki_match_rating_review_sales,1013,37,3.4823818
stu_2ac445fe19748eb7,TIKI_279113587,tiki_book,Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa Kênh,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588,Hệ thống thông tin quản lý,Thương mại điện tử,proxy_from_tiki_match_rating_review_sales,1521,223,4.3153167
stu_2afe18203da7f33d,TIKI_2287441,tiki_book,​Fintech 4.0 - Những Điển Hình Thành Công Trong Cuộc Cách Mạng Công Nghệ Tài Chính,https://tiki.vn/sach-fintech-4-0-nhung-dien-hinh-thanh-cong-trong-cuoc-cach-mang-cong-nghe-tai-chinh-p2287441.html?spid=2287663,Công nghệ Tài chính,Thanh toán số,proxy_from_tiki_match_rating_review_sales,149,137,3.940687
stu_2b255e2556279069,TIKI_278496130,tiki_book,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,An toàn thông tin,Kiểm thử xâm nhập,proxy_from_tiki_match_rating_review_sales,1015,120,4.221467
stu_2b310c95205ea33d,REPO_UEH_61237,ueh_repository,Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/61237,Kế toán công,Kiểm toán nhà nước,proxy_from_repo_match_year_views,150,46,7.89675
stu_2b310c95205ea33d,REPO_UEH_62647,ueh_repository,Các nhân tố ảnh hưởng đến việc áp dụng thẻ điểm khu vực công (PSS) – Nghiên cứu trong các đơn vị hành chính sự nghiệp tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62647,Kế toán công,Kế toán đơn vị hành chính sự nghiệp,proxy_from_repo_match_year_views,150,211,6.75665
stu_2b53fb8437e7cbde,TIKI_277165601,tiki_book,CFO Quản Trị Tài Chính Công Ty Cổ Phần,https://tiki.vn/cfo-quan-tri-tai-chinh-cong-ty-co-phan-p277165601.html?spid=277165602,Quản lý công,Tài chính công,proxy_from_tiki_match_rating_review_sales,151,98,8.396711
stu_2ba8a80b6a0c3f08,TIKI_202028583,tiki_book,Phân Tích Dữ Liệu Với R (Tái Bản 2022),https://tiki.vn/sach-phan-tich-du-lieu-voi-r-tai-ban-2022-p202028583.html?spid=247795504,Công nghệ Tài chính,Phân tích dữ liệu tài chính,proxy_from_tiki_match_rating_review_sales,152,136,5.264619
stu_2bb8de4ce7d1c81e,REPO_UEH_61333,ueh_repository,Phân tích các yếu tố ảnh hưởng tới việc hoàn thành dự án đầu tư theo hình thức đối tác công tư (PPP) tại thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/61333,Kinh tế đầu tư,Phân tích dự án đầu tư,proxy_from_repo_match_year_views,153,105,4.04585
stu_2bb8de4ce7d1c81e,REPO_UEH_63680,ueh_repository,Quản lý vốn ngân sách nhà nước đối với dự án đầu tư xây dựng các tuyến đường sắt đô thị tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63680,Kinh tế đầu tư,Quản lý đầu tư,proxy_from_repo_match_year_views,153,112,2.33845
stu_2bb8de4ce7d1c81e,TIKI_36827338,tiki_book,Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard Greenlife],https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339,Kinh tế đầu tư,Chính sách đầu tư,proxy_from_tiki_match_rating_review_sales,153,122,5.7226295
stu_2bcd42fec3640125,REPO_UEH_61149,ueh_repository,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,Kiểm toán,Đạo đức nghề nghiệp kiểm toán,proxy_from_repo_match_year_views,1523,8,7.6777
stu_2bea256b73ac2f55,REPO_UEH_61149,ueh_repository,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,Thị trường chứng khoán,Đạo đức nghề nghiệp chứng khoán,proxy_from_repo_match_year_views,154,8,4.9188
stu_2bea256b73ac2f55,TIKI_207201346,tiki_book,Pháp luật điều chỉnh hoạt động kinh doanh dịch vụ của công ty chứng khoán,https://tiki.vn/phap-luat-dieu-chinh-hoat-dong-kinh-doanh-dich-vu-cua-cong-ty-chung-khoan-p207201346.html?spid=276756959,Thị trường chứng khoán,Pháp luật chứng khoán,proxy_from_tiki_match_rating_review_sales,154,21,1.913633
stu_2bea256b73ac2f55,TIKI_242789587,tiki_book,Thực hành Phân tích Fibonacci - Hướng dẫn Phương pháp Fibonacci từ Nhà Quản Lý Quỹ kiêm Học giả CMT,https://tiki.vn/thuc-hanh-phan-tich-fibonacci-huong-dan-phuong-phap-fibonacci-tu-nha-quan-ly-quy-kiem-hoc-gia-cmt-p242789587.html?spid=242789588,Thị trường chứng khoán,Quản lý quỹ đầu tư,proxy_from_tiki_match_rating_review_sales,154,164,4.5101476
stu_2c6fd00797b953ed,REPO_UEH_63818,ueh_repository,Risks and supply chain performance: globalization and COVID-19 perspectives,https://digital.lib.ueh.edu.vn/handle/UEH/63818,Logistics và Quản lý chuỗi cung ứng,Công nghệ trong logistics,proxy_from_repo_match_year_views,1016,94,4.06115
stu_2c6fd00797b953ed,TIKI_273744608,tiki_book,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,Logistics và Quản lý chuỗi cung ứng,Quản lý chuỗi cung ứng,proxy_from_tiki_match_rating_review_sales,1016,17,9.3745
stu_2c6fd00797b953ed,TIKI_279112554,tiki_book,- Right to Win For Vietnamese Agriculture - AgriS And Betrimex’s Path To Success In The Global Supply Chain,https://tiki.vn/sach-right-to-win-for-vietnamese-agriculture-agris-and-betrimex-s-path-to-success-in-the-global-supply-chain-p279112554.html?spid=279112555,Logistics và Quản lý chuỗi cung ứng,Công nghệ trong logistics; Logistics ngược,proxy_from_tiki_match_rating_review_sales,1016,100,3.4748487
stu_2c7aa9186cf6bba9,REPO_UEH_62783,ueh_repository,Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường hợp doanh nghiệp bán lẻ hàng điện tử tại Thành phố Đà Nẵng,https://digital.lib.ueh.edu.vn/handle/UEH/62783,Logistics và Quản lý chuỗi cung ứng,Logistics ngược,proxy_from_repo_match_year_views,1017,90,7.19995
