student_token,student_hash,gender,major,major_norm,cohort,course_order,course,course_norm,tiki_book_id,tiki_title,tiki_score,tiki_confidence,repo_doc_id,repo_title,repo_score,repo_confidence,privacy_level,pii_removed,pii_fields_removed,privacy_transform_version,tiki_match_reason,tiki_price,tiki_rating_average,tiki_review_count,tiki_quantity_sold,tiki_source_keys,tiki_url,repo_match_reason,repo_year,repo_collection,repo_views,repo_authors,repo_url
stu_6ba5de8be3bed59c,0f6807d91f2e6e826654d79e6963e734aff33d84f8839c85710236082256c915,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,5,Kế toán thuế doanh nghiệp,ke toan thue doanh nghiep,272443339,Kế Toán Thuế Trong Doanh Nghiệp Và Kỹ Năng Quyết Toán Thuế( 14),78.55,high,UEH/63039,Các yếu tố tác động đến hành vi tuân thủ pháp luật thuế của doanh nghiệp tại tỉnh Đắk Nông,31.53,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,257484,0.0,0,1.0,kế toán; thuế,https://tiki.vn/ke-toan-thue-trong-doanh-nghiep-va-ky-nang-quyet-toan-thue-14-p272443339.html?spid=273697643,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thị Hải Lý,https://digital.lib.ueh.edu.vn/handle/UEH/63039
stu_6ba5de8be3bed59c,0f6807d91f2e6e826654d79e6963e734aff33d84f8839c85710236082256c915,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,6,Kế toán quốc tế IFRS,ke toan quoc te ifrs,31568245,Hướng dẫn lập báo cáo tài chính hợp nhất (theo VAS và IFRS),38.95,medium,UEH/63439,Các nhân tố ảnh hưởng đến sự sẵn sàng chấp nhận của kế toán viên trong việc áp dụng IFRS tại TP Hồ Chí Minh,50.3,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,296000,5.0,1,107.0,báo cáo tài chính; IFRS; kiểm toán báo cáo tài chính; trích dẫn tài liệu,https://tiki.vn/huong-dan-lap-bao-cao-tai-chinh-hop-nhat-theo-vas-va-ifrs-p31568245.html?spid=276384240,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Cao Thị Thu Hà,https://digital.lib.ueh.edu.vn/handle/UEH/63439
stu_b1480064e4477e0c,a594c642dcac4d88982c916233d44feea65e8769a05c686c96a5c6081c5f666c,Nữ,Quản lý công,quan ly cong,24,1,Quản lý hành chính công,quan ly hanh chinh cong,187311134,"Tài Liệu Hướng Dẫn Tổ Chức Các Cuộc Họp, Quản Lý Hội Nghị, Hội Thảo Và Chế Độ Họp Trong Hoạt Động Quản Lý, Điều Hành Của Cơ Quan Hành Chính, Doanh Nghiệp",25.32,low,UEH/62794,Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tàu,73.66,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; major_context_tokens,259000,0.0,0,4.0,trích dẫn tài liệu,https://tiki.vn/tai-lieu-huong-dan-to-chuc-cac-cuoc-hop-quan-ly-hoi-nghi-hoi-thao-va-che-do-hop-trong-hoat-dong-quan-ly-dieu-hanh-cua-co-quan-hanh-chinh-doanh-nghiep-p187311134.html?spid=214748804,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thị Hồng Ngọc,https://digital.lib.ueh.edu.vn/handle/UEH/62794
stu_b1480064e4477e0c,a594c642dcac4d88982c916233d44feea65e8769a05c686c96a5c6081c5f666c,Nữ,Quản lý công,quan ly cong,24,2,Chính sách công,chinh sach cong,168780451,"Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công",100.0,high,UEH/61534,"Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính công tại Uỷ ban nhân dân phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh",94.79,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,257000,5.0,1,24.0,kinh tế chính trị,https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Mạch Xuân Mai Linh,https://digital.lib.ueh.edu.vn/handle/UEH/61534
stu_b1480064e4477e0c,a594c642dcac4d88982c916233d44feea65e8769a05c686c96a5c6081c5f666c,Nữ,Quản lý công,quan ly cong,24,3,Tài chính công,tai chinh cong,277165601,CFO Quản Trị Tài Chính Công Ty Cổ Phần,72.92,high,UEH/62646,Các nhân tố ảnh hưởng đến tính minh bạch của thông tin trên báo cáo tài chính của các công ty niêm yết có vốn đầu tư nước ngoài trên Sàn Giao dịch Chứng khoán TP. HCM,44.4,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,546000,5.0,2,54.0,quản trị tài chính,https://tiki.vn/cfo-quan-tri-tai-chinh-cong-ty-co-phan-p277165601.html?spid=277165602,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Đoàn Thị Hà,https://digital.lib.ueh.edu.vn/handle/UEH/62646
stu_b1480064e4477e0c,a594c642dcac4d88982c916233d44feea65e8769a05c686c96a5c6081c5f666c,Nữ,Quản lý công,quan ly cong,24,4,Quản trị dịch vụ công,quan tri dich vu cong,207201346,Pháp luật điều chỉnh hoạt động kinh doanh dịch vụ của công ty chứng khoán,26.59,low,UEH/61090,Nâng cao chất lượng dịch vụ công nghệ thông tin của Trung tâm Phần mềm Viettel 1 - chi nhánh Tập đoàn Công nghiệp - Viễn thông Quân đội,28.29,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,132000,0.0,0,3.0,luật kinh tế; pháp luật kinh doanh,https://tiki.vn/phap-luat-dieu-chinh-hoat-dong-kinh-doanh-dich-vu-cua-cong-ty-chung-khoan-p207201346.html?spid=276756959,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Nguyễn Ngọc Tấn Phát,https://digital.lib.ueh.edu.vn/handle/UEH/61090
stu_b1480064e4477e0c,a594c642dcac4d88982c916233d44feea65e8769a05c686c96a5c6081c5f666c,Nữ,Quản lý công,quan ly cong,24,5,Luật hành chính,luat hanh chinh,279297816,"Tra Cứu Mức Xử Phạt Vi Phạm Hành Chính Về Thuế, Hóa Đơn – Quy Định Mới Về Luật Quản Lý Thuế (V2675T)",22.12,low,UEH/62589,"Pháp luật về xử phạt vi phạm hành chính về xử lý nước thải-thực tiễn áp dụng đối với các cơ sở sản xuất, kinh doanh tại thị xã La Gi, tỉnh Bình Thuận",20.8,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,259000,0.0,0,,thuế; luật thuế,https://tiki.vn/sach-tra-cuu-muc-xu-phat-vi-pham-hanh-chinh-ve-thue-hoa-don-quy-dinh-moi-ve-luat-quan-ly-thue-v2675t-p279297816.html?spid=279297817,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thị Cẩm Vân,https://digital.lib.ueh.edu.vn/handle/UEH/62589
stu_b1480064e4477e0c,a594c642dcac4d88982c916233d44feea65e8769a05c686c96a5c6081c5f666c,Nữ,Quản lý công,quan ly cong,24,6,Đạo đức công vụ,dao duc cong vu,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",31.04,medium,UEH/63321,Nghiên cứu sự ảnh hưởng của các áp lực công việc đối với hành vi bán hàng phi đạo đức trường hợp ngành bảo hiểm nhân thọ tại Việt Nam,27.91,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,291700,5.0,2,18.0,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,DISSERTATIONS,0,Nguyễn Thị Hồng,https://digital.lib.ueh.edu.vn/handle/UEH/63321
stu_17f1929832e67946,2662c9523325786e52eab81786582949b83eea450824b30de211fe8a6da7f5e0,Nam,Toán tài chính,toan tai chinh,25,1,Toán tài chính ứng dụng,toan tai chinh ung dung,190743209,Toán tài chính ứng dụng,93.38,high,UEH/62673,"Doanh thu, chi phí và kết quả kinh doanh tại Công ty Cổ phần Sản xuất Kinh doanh Sơn Kim – Theo kế toán tài chính và kế toán quản trị",25.83,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,266000,5.0,9,59.0,chính sách tài khóa; tài chính; sách tài chính; phân tích tài chính; kế toán tài chính,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Hồ Thị Khánh An,https://digital.lib.ueh.edu.vn/handle/UEH/62673
stu_17f1929832e67946,2662c9523325786e52eab81786582949b83eea450824b30de211fe8a6da7f5e0,Nam,Toán tài chính,toan tai chinh,25,2,Xác suất và thống kê,xac suat va thong ke,270847837,Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ),94.0,high,UEH/63287,Nghiên cứu ứng dụng thống kê Bayes phân tích việc sẵn lòng tham gia bảo hiểm cây cà phê theo chỉ số năng suất của hộ nông dân tỉnh Đắk Lắk,22.9,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,126000,5.0,2,35.0,thống kê; xác suất thống kê,https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,DISSERTATIONS,0,Lê Đình Thắng,https://digital.lib.ueh.edu.vn/handle/UEH/63287
stu_17f1929832e67946,2662c9523325786e52eab81786582949b83eea450824b30de211fe8a6da7f5e0,Nam,Toán tài chính,toan tai chinh,25,3,Phương trình vi phân tài chính,phuong trinh vi phan tai chinh,279379640,Giáo trình kế toán tài chính 2,16.79,low,UEH/62673,"Doanh thu, chi phí và kết quả kinh doanh tại Công ty Cổ phần Sản xuất Kinh doanh Sơn Kim – Theo kế toán tài chính và kế toán quản trị",12.81,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,337500,0.0,0,,chuẩn mực kế toán; kiểm toán báo cáo tài chính,https://tiki.vn/giao-trinh-ke-toan-tai-chinh-2-p279379640.html?spid=279379641,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Hồ Thị Khánh An,https://digital.lib.ueh.edu.vn/handle/UEH/62673
stu_17f1929832e67946,2662c9523325786e52eab81786582949b83eea450824b30de211fe8a6da7f5e0,Nam,Toán tài chính,toan tai chinh,25,4,Định giá quyền chọn,dinh gia quyen chon,277413581,Định Giá Doanh Nghiệp Và Tài Sản - Ứng Dụng Trong Đầu Tư Tài Chính,21.41,low,UEH/61660,Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Sở hữu trí tuệ về quyền tác giả và quyền liên quan,26.06,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,346500,4.0,5,77.0,tài chính doanh nghiệp; định giá doanh nghiệp,https://tiki.vn/dinh-gia-doanh-nghiep-va-tai-san-ung-dung-trong-dau-tu-tai-chinh-p277413581.html?spid=277413582,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2018,Legal Documents,0,Unknown,https://digital.lib.ueh.edu.vn/handle/UEH/61660
stu_17f1929832e67946,2662c9523325786e52eab81786582949b83eea450824b30de211fe8a6da7f5e0,Nam,Toán tài chính,toan tai chinh,25,5,Quản lý rủi ro định lượng,quan ly rui ro dinh luong,196280121,HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022),39.01,medium,UEH/63322,Quản lý rủi ro tỷ giá trong hoạt kinh doanh ngoại hối tại Ngân hàng Thương mại Cổ phần Ngoại Thương Việt Nam,43.59,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,215000,4.8,6,92.0,quản trị rủi ro ngân hàng,https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Hồ Thị Quỳnh Trang,https://digital.lib.ueh.edu.vn/handle/UEH/63322
stu_17f1929832e67946,2662c9523325786e52eab81786582949b83eea450824b30de211fe8a6da7f5e0,Nam,Toán tài chính,toan tai chinh,25,6,Mô hình tài chính,mo hinh tai chinh,278711641,Tài Chính Cá Nhân Căn Bản - Personal Finance 101,21.96,low,UEH/63535,Phân tích các nhân tố tác động đến hiệu quả chuỗi cung ứng – Nghiên cứu mô hình tại Công ty Cổ phần Acecook Việt Nam,33.79,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,143000,4.5,2,116.0,finance; corporate finance; tài chính cá nhân; personal finance,https://tiki.vn/sach-tai-chinh-ca-nhan-can-ban-personal-finance-101-p278711641.html?spid=278711642,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thái Khoa,https://digital.lib.ueh.edu.vn/handle/UEH/63535
stu_653d6e2219d0c2b7,83acfdadb48e31ce965e953b0151e623eb9a1296d73df92b4a23d74b56bbd5b6,Nữ,Toán tài chính,toan tai chinh,24,1,Toán tài chính ứng dụng,toan tai chinh ung dung,190743209,Toán tài chính ứng dụng,93.38,high,UEH/62673,"Doanh thu, chi phí và kết quả kinh doanh tại Công ty Cổ phần Sản xuất Kinh doanh Sơn Kim – Theo kế toán tài chính và kế toán quản trị",25.83,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,266000,5.0,9,59.0,chính sách tài khóa; tài chính; sách tài chính; phân tích tài chính; kế toán tài chính,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Hồ Thị Khánh An,https://digital.lib.ueh.edu.vn/handle/UEH/62673
stu_653d6e2219d0c2b7,83acfdadb48e31ce965e953b0151e623eb9a1296d73df92b4a23d74b56bbd5b6,Nữ,Toán tài chính,toan tai chinh,24,2,Xác suất và thống kê,xac suat va thong ke,270847837,Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ),94.0,high,UEH/63287,Nghiên cứu ứng dụng thống kê Bayes phân tích việc sẵn lòng tham gia bảo hiểm cây cà phê theo chỉ số năng suất của hộ nông dân tỉnh Đắk Lắk,22.9,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,126000,5.0,2,35.0,thống kê; xác suất thống kê,https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,DISSERTATIONS,0,Lê Đình Thắng,https://digital.lib.ueh.edu.vn/handle/UEH/63287
stu_653d6e2219d0c2b7,83acfdadb48e31ce965e953b0151e623eb9a1296d73df92b4a23d74b56bbd5b6,Nữ,Toán tài chính,toan tai chinh,24,3,Phương trình vi phân tài chính,phuong trinh vi phan tai chinh,279379640,Giáo trình kế toán tài chính 2,16.79,low,UEH/62673,"Doanh thu, chi phí và kết quả kinh doanh tại Công ty Cổ phần Sản xuất Kinh doanh Sơn Kim – Theo kế toán tài chính và kế toán quản trị",12.81,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,337500,0.0,0,,chuẩn mực kế toán; kiểm toán báo cáo tài chính,https://tiki.vn/giao-trinh-ke-toan-tai-chinh-2-p279379640.html?spid=279379641,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Hồ Thị Khánh An,https://digital.lib.ueh.edu.vn/handle/UEH/62673
stu_653d6e2219d0c2b7,83acfdadb48e31ce965e953b0151e623eb9a1296d73df92b4a23d74b56bbd5b6,Nữ,Toán tài chính,toan tai chinh,24,4,Định giá quyền chọn,dinh gia quyen chon,277413581,Định Giá Doanh Nghiệp Và Tài Sản - Ứng Dụng Trong Đầu Tư Tài Chính,21.41,low,UEH/61660,Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Sở hữu trí tuệ về quyền tác giả và quyền liên quan,26.06,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,346500,4.0,5,77.0,tài chính doanh nghiệp; định giá doanh nghiệp,https://tiki.vn/dinh-gia-doanh-nghiep-va-tai-san-ung-dung-trong-dau-tu-tai-chinh-p277413581.html?spid=277413582,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2018,Legal Documents,0,Unknown,https://digital.lib.ueh.edu.vn/handle/UEH/61660
stu_653d6e2219d0c2b7,83acfdadb48e31ce965e953b0151e623eb9a1296d73df92b4a23d74b56bbd5b6,Nữ,Toán tài chính,toan tai chinh,24,5,Quản lý rủi ro định lượng,quan ly rui ro dinh luong,196280121,HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022),39.01,medium,UEH/63322,Quản lý rủi ro tỷ giá trong hoạt kinh doanh ngoại hối tại Ngân hàng Thương mại Cổ phần Ngoại Thương Việt Nam,43.59,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,215000,4.8,6,92.0,quản trị rủi ro ngân hàng,https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Hồ Thị Quỳnh Trang,https://digital.lib.ueh.edu.vn/handle/UEH/63322
stu_653d6e2219d0c2b7,83acfdadb48e31ce965e953b0151e623eb9a1296d73df92b4a23d74b56bbd5b6,Nữ,Toán tài chính,toan tai chinh,24,6,Mô hình tài chính,mo hinh tai chinh,278711641,Tài Chính Cá Nhân Căn Bản - Personal Finance 101,21.96,low,UEH/63535,Phân tích các nhân tố tác động đến hiệu quả chuỗi cung ứng – Nghiên cứu mô hình tại Công ty Cổ phần Acecook Việt Nam,33.79,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,143000,4.5,2,116.0,finance; corporate finance; tài chính cá nhân; personal finance,https://tiki.vn/sach-tai-chinh-ca-nhan-can-ban-personal-finance-101-p278711641.html?spid=278711642,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thái Khoa,https://digital.lib.ueh.edu.vn/handle/UEH/63535
