student_token,major,major_norm,cohort,course_order,course,course_norm,resource_type,resource_id,resource_title,resource_url,search_keywords,match_reason,match_score,confidence,rating_average,review_count,quantity_sold,price,confidence_score,rating_score,review_score,sales_score,search_signal_score,quality_score,popularity_score,recommendation_score,model_explanation,duplicate_rank,course_rank,student_rank
stu_539ee3621224f135,Kiểm toán,kiem toan,25,2,Kiểm toán nội bộ,kiem toan noi bo,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,86.34,high,5.0,2.0,18.0,291700.0,100.0,100.0,24.169470350698415,32.38882877083084,100.0,77.25,29.51,79.87,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,3
stu_539ee3621224f135,Kiểm toán,kiem toan,25,6,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,tiki_book,533036,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,sách kiểm toán,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,63.32,medium,5.0,1.0,7.0,53000.0,60.0,100.0,15.249237972318797,22.873856958478193,90.0,74.57,20.21,59.21,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,4
stu_539ee3621224f135,Kiểm toán,kiem toan,25,1,Kiểm toán tài chính,kiem toan tai chinh,ueh_repository,UEH/61300,Công tác giám sát lập báo cáo tài chính của Ban kiểm soát và hoàn thiện với định hướng xây dựng Ủy ban kiểm toán tại Tổng công ty Cảng hàng không Việt Nam- CTCP (ACV),https://digital.lib.ueh.edu.vn/handle/UEH/61300,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,38.73,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,48.74,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_53bf470b0bea7b87,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,24,2,Vận tải quốc tế,van tai quoc te,tiki_book,278769828,Logistics Và Vận Tải Quốc Tế - TS. Trần Nguyễn Hợp Châu (Tái Bản 2025),https://tiki.vn/logistics-va-van-tai-quoc-te-ts-tran-nguyen-hop-chau-tai-ban-2025-p278769828.html?spid=278769829,logistics; vận tải,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,0.0,0.0,12.0,170000.0,100.0,50.0,50.0,28.214442932076903,100.0,50.0,35.84,82.88,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_53bf470b0bea7b87,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,24,1,Quản lý chuỗi cung ứng,quan ly chuoi cung ung,tiki_book,273905393,"Quản Lý Chuỗi Cung Ứng Thực Phẩm Và Logistics- Cuốn Sách Quản Lý, Lãnh Đạo Hay Tăng Hiệu Quả Công Việc",https://tiki.vn/quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-cuon-sach-quan-ly-lanh-dao-hay-tang-hieu-qua-cong-viec-p273905393.html?spid=274852180,logistics; sách logistics; quản trị logistics; quản trị chuỗi cung ứng,exact_course_in_title; partial_course_tokens_in_secondary_text,78.75,high,0.0,0.0,2.0,179000.0,100.0,50.0,50.0,12.084735175349207,100.0,50.0,25.36,71.74,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_53bf470b0bea7b87,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,24,1,Quản lý chuỗi cung ứng,quan ly chuoi cung ung,ueh_repository,UEH/63272,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,,partial_course_tokens_in_title; exact_course_in_secondary_text,39.08,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,48.95,UEH Repository: content match + confidence + publication year + views,1,2,3
stu_53bf470b0bea7b87,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,24,2,Vận tải quốc tế,van tai quoc te,ueh_repository,UEH/61163,Một số giải pháp nhằm cải thiện chất lượng dịch vụ vận tải container bằng đường bộ tại Công ty Cổ phần Tiếp vận Quốc tế Cảng Cát Lái,https://digital.lib.ueh.edu.vn/handle/UEH/61163,,partial_course_tokens_in_title,29.29,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,43.07,UEH Repository: content match + confidence + publication year + views,1,2,4
stu_53bf470b0bea7b87,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,24,5,Thương mại điện tử logistics,thuong mai dien tu logistics,tiki_book,532700,Thương Mại Điện Tử,https://tiki.vn/sach-thuong-mai-dien-tu-p532700.html?spid=89424621,ngân hàng thương mại; hợp đồng thương mại; thương mại điện tử; sách thương mại điện tử; sàn thương mại điện tử,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,24.87,low,4.0,7.0,46.0,148000.0,30.0,80.0,45.747713916956386,42.35162361881064,70.0,69.72,43.54,37.68,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_53f9ed2d6b49ecbf,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,2,Quản lý kho hàng,quan ly kho hang,ueh_repository,UEH/63482,Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63482,,exact_course_in_title; exact_course_in_secondary_text,100.0,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,95.5,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_53f9ed2d6b49ecbf,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,1,Quản lý chuỗi cung ứng,quan ly chuoi cung ung,tiki_book,273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,logistics; sách logistics; quản trị logistics; quản trị chuỗi cung ứng,exact_course_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,81.57,high,5.0,17.0,200.0,134000.0,100.0,100.0,63.58817867371562,58.33635398864983,100.0,89.08,60.17,84.09,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_53f9ed2d6b49ecbf,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,5,Logistics ngược,logistics nguoc,ueh_repository,UEH/62783,Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường hợp doanh nghiệp bán lẻ hàng điện tử tại Thành phố Đà Nẵng,https://digital.lib.ueh.edu.vn/handle/UEH/62783,,exact_course_in_title; exact_course_in_secondary_text,69.23,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,77.04,UEH Repository: content match + confidence + publication year + views,1,1,3
stu_53f9ed2d6b49ecbf,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,3,Vận tải và phân phối,van tai va phan phoi,ueh_repository,UEH/62150,Giải pháp nâng cao chất lượng đào tạo tại Trường Đại học Giao thông Vận tải Phân hiệu tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62150,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,49.32,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,55.09,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_53f9ed2d6b49ecbf,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,1,Quản lý chuỗi cung ứng,quan ly chuoi cung ung,ueh_repository,UEH/63272,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,,partial_course_tokens_in_title; exact_course_in_secondary_text,40.15,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,49.59,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_540ec1323640a712,Kế toán công,ke toan cong,25,4,Kế toán thuế,ke toan thue,tiki_book,209601948,Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949,kế toán; thuế,exact_course_in_title; exact_course_in_secondary_text,100.0,high,5.0,1.0,17.0,389000.0,100.0,100.0,15.249237972318797,31.79408933685781,100.0,74.57,26.0,85.09,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_540ec1323640a712,Kế toán công,ke toan cong,25,6,Kiểm toán nhà nước,kiem toan nha nuoc,ueh_repository,UEH/61237,Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/61237,,exact_course_in_title; exact_course_in_secondary_text,79.95,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,83.47,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_540ec1323640a712,Kế toán công,ke toan cong,25,3,Luật ngân sách nhà nước,luat ngan sach nha nuoc,ueh_repository,UEH/62678,Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trường hợp Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62678,,exact_course_in_title; partial_course_tokens_in_secondary_text,74.33,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,80.1,UEH Repository: content match + confidence + publication year + views,1,1,3
stu_540ec1323640a712,Kế toán công,ke toan cong,25,6,Kiểm toán nhà nước,kiem toan nha nuoc,tiki_book,278809094,"Luật Kiểm Toán Nhà Nước - Pháp Lệnh Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kiểm Toán, Lập Thẩm Định Và Ban Hành Kế Hoạch Kiểm Toán",https://tiki.vn/luat-kiem-toan-nha-nuoc-phap-lenh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-kiem-toan-lap-tham-dinh-va-ban-hanh-ke-hoach-kiem-toan-p278809094.html?spid=278809095,sách kiểm toán; kiểm toán nội bộ,exact_course_in_title; partial_course_tokens_in_secondary_text,75.08,high,0.0,0.0,,275000.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,73.79,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,4
stu_540ec1323640a712,Kế toán công,ke toan cong,25,1,Kế toán đơn vị hành chính sự nghiệp,ke toan don vi hanh chinh su nghiep,ueh_repository,UEH/62647,Các nhân tố ảnh hưởng đến việc áp dụng thẻ điểm khu vực công (PSS) – Nghiên cứu trong các đơn vị hành chính sự nghiệp tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62647,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,62.41,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,72.95,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_5422eda068d5ee00,Khoa học dữ liệu,khoa hoc du lieu,24,4,Học sâu,hoc sau,tiki_book,23088719,Deep Learning - Cuộc Cách Mạng Học Sâu,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720,machine learning; deep learning,exact_course_in_title,96.27,high,4.8,123.0,1361.0,147200.0,100.0,96.0,100.0,79.38380435380404,100.0,97.2,86.6,95.89,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_5422eda068d5ee00,Khoa học dữ liệu,khoa hoc du lieu,24,6,Trực quan hóa dữ liệu,truc quan hoa du lieu,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,cơ sở dữ liệu; data science; data analysis; data analytics; data engineering,exact_course_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,77.63,high,5.0,1936.0,12836.0,233900.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.93,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_5422eda068d5ee00,Khoa học dữ liệu,khoa hoc du lieu,24,2,Thống kê ứng dụng,thong ke ung dung,tiki_book,271520993,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994,thống kê; xác suất thống kê,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,5.0,2.0,16.0,85000.0,100.0,100.0,24.169470350698415,31.16534678461838,100.0,77.25,28.72,85.9,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_5422eda068d5ee00,Khoa học dữ liệu,khoa hoc du lieu,24,1,Học máy,hoc may,tiki_book,278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,machine learning,exact_course_in_title; strong_course_tokens_in_secondary_text,100.0,high,0.0,0.0,19.0,318700.0,100.0,50.0,50.0,32.9530550090939,100.0,50.0,38.92,83.34,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_5422eda068d5ee00,Khoa học dữ liệu,khoa hoc du lieu,24,1,Học máy,hoc may,ueh_repository,UEH/63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,https://digital.lib.ueh.edu.vn/handle/UEH/63165,,exact_course_in_title,57.2,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,59.82,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_54612d49b3156eb6,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,2,Quy hoạch đô thị,quy hoach do thi,ueh_repository,UEH/61148,Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau,https://digital.lib.ueh.edu.vn/handle/UEH/61148,,exact_course_in_title; exact_course_in_secondary_text,100.0,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,95.5,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_54612d49b3156eb6,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,6,Quản lý dự án xây dựng,quan ly du an xay dung,tiki_book,277392524,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,quản trị dự án,exact_course_in_title; partial_course_tokens_in_secondary_text,98.26,high,0.0,0.0,,119560.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,84.22,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_54612d49b3156eb6,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,6,Quản lý dự án xây dựng,quan ly du an xay dung,ueh_repository,UEH/62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,38.54,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,48.62,UEH Repository: content match + confidence + publication year + views,1,2,3
stu_54612d49b3156eb6,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,5,Công nghệ BIM,cong nghe bim,tiki_book,53259393,- Mẹ Bỉm Sữa Kinh Doanh Online DL,https://tiki.vn/sach-me-bim-sua-kinh-doanh-online-dl-p53259393.html?spid=53259395,kinh doanh online,partial_course_tokens_in_title,42.57,medium,5.0,1.0,5.0,157440.0,60.0,100.0,15.249237972318797,19.709354161508603,70.0,74.57,18.15,48.56,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_54612d49b3156eb6,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,1,Thiết kế đô thị thông minh,thiet ke do thi thong minh,tiki_book,274890405,"- Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặng kèm sổ tay xương rồng )",https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406,thiết kế nghiên cứu,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,28.1,low,0.0,0.0,4.0,560000.0,30.0,50.0,50.0,17.703817036775103,70.0,50.0,29.01,34.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_54612f29017ef1f8,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,25,1,Hệ thống ERP,he thong erp,ueh_repository,UEH/63276,Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) ở các doanh nghiệp tại TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63276,,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,97.47,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,93.98,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_54612f29017ef1f8,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,25,6,Tích hợp hệ thống,tich hop he thong,tiki_book,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,công nghệ thông tin,exact_course_in_title; partial_course_tokens_in_secondary_text,97.83,high,5.0,1.0,1.0,249000.0,100.0,100.0,15.249237972318797,7.6246189861593985,100.0,74.57,10.29,81.75,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_54612f29017ef1f8,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,25,6,Tích hợp hệ thống,tich hop he thong,ueh_repository,UEH/62975,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,53.97,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,57.88,UEH Repository: content match + confidence + publication year + views,1,2,3
