student_token,email_order,email_line,recommendation_score,resource_url
stu_4009c7414b4ef866,3,[high_priority] Combo Định Giá Gia Tăng Lợi Nhuận: Định Giá Dựa Trên Giá Trị + Những Đòn Tâm Lý Trong Định - Định giá sản phẩm,81.3,https://tiki.vn/combo-dinh-gia-gia-tang-loi-nhuan-dinh-gia-dua-tren-gia-tri-nhung-don-tam-ly-trong-dinh-gia-san-pham-p68459988.html?spid=70885394
stu_4037afe71c5883fb,1,[optional] Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng - Mật mã học,54.62,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661
stu_4037afe71c5883fb,2,[optional] Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông - Quản trị rủi ro CNTT,45.1,https://digital.lib.ueh.edu.vn/handle/UEH/63686
stu_4037afe71c5883fb,3,[optional] Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4 - An toàn hệ thống thông tin,45.02,https://digital.lib.ueh.edu.vn/handle/UEH/63105
stu_40606e8f99bde5ac,1,[high_priority] Phân tích triển vọng và định giá doanh nghiệp tại tập đoàn Vingroup - Định giá doanh nghiệp,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62670
stu_40606e8f99bde5ac,2,[high_priority] Phân tích tài chính doanh nghiệp Tai bản lần thứ 5 - chỉnh sửa bổ sung năm 2021 (Tái bản 2 - Phân tích tài chính,94.45,https://tiki.vn/phan-tich-tai-chinh-doanh-nghiep-tai-ban-lan-thu-5-chinh-sua-bo-sung-nam-2021-tai-ban-2022-p91515694.html?spid=91515695
stu_40606e8f99bde5ac,3,[high_priority] Ứng Dụng Phân Tích Báo Cáo Tài Chính Và Định Giá Doanh Nghiệp Trong Thực Tiễn - Định giá doanh nghiệp,91.73,https://tiki.vn/sach-ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274411010.html?spid=274411011
stu_409e132439e1e213,1,[high_priority] Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầ - Đầu tư bất động sản,80.07,https://digital.lib.ueh.edu.vn/handle/UEH/62706
stu_409e132439e1e213,2,[recommended] Luật Kinh doanh bất động sản (Hiện hành) - Luật kinh doanh bất động sản,75.46,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042
stu_409e132439e1e213,3,[recommended] Đầu tư bất động sản (Tái bản 2021) - Bản Quyền - Đầu tư bất động sản,72.56,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132
stu_40e56c6bfa80ce91,1,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.32,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_40e56c6bfa80ce91,2,[high_priority] Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng - Lập trình hướng đối tượng,82.01,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817
stu_40e56c6bfa80ce91,3,[high_priority] Hiểu Về Trí Tuệ Nhân Tạo - AI - Trí tuệ nhân tạo,81.85,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261
stu_40f25bb19132d505,1,[recommended] Xây dựng thị trường chứng khoán phi tập trung dựa trên công nghệ Blockchain - Công nghệ Blockchain,76.43,https://digital.lib.ueh.edu.vn/handle/UEH/62541
stu_40f25bb19132d505,2,"[recommended] Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng? - Công nghệ Blockchain",68.83,https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533
stu_40f25bb19132d505,3,[optional] Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt N - Quản lý rủi ro số,58.1,https://digital.lib.ueh.edu.vn/handle/UEH/61159
stu_417b8dbea1554c7d,1,[high_priority] Logistics Và Vận Tải Quốc Tế - TS. Trần Nguyễn Hợp Châu (Tái Bản 2025) - Vận tải quốc tế,82.88,https://tiki.vn/logistics-va-van-tai-quoc-te-ts-tran-nguyen-hop-chau-tai-ban-2025-p278769828.html?spid=278769829
stu_417b8dbea1554c7d,2,"[recommended] Quản Lý Chuỗi Cung Ứng Thực Phẩm Và Logistics- Cuốn Sách Quản Lý, Lãnh Đạo Hay Tăng Hiệu Q - Quản lý chuỗi cung ứng",71.74,https://tiki.vn/quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-cuon-sach-quan-ly-lanh-dao-hay-tang-hieu-qua-cong-viec-p273905393.html?spid=274852180
stu_417b8dbea1554c7d,3,[optional] Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm T - Quản lý chuỗi cung ứng,48.95,https://digital.lib.ueh.edu.vn/handle/UEH/63272
stu_417e2a9ba95b4697,1,[high_priority] - Giáo trình cấu trúc dữ liệu và giải thuật - Cấu trúc dữ liệu và giải thuật,85.18,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450
stu_417e2a9ba95b4697,2,[optional] The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm K - Trình biên dịch,44.76,https://tiki.vn/the-experience-economy-nen-kinh-te-trai-nghiem-bien-dich-vu-cua-ban-thanh-trai-nghiem-khach-hang-p182480871.html?spid=258929164
stu_417e2a9ba95b4697,3,"[optional] Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp - Hệ điều hành",42.49,https://digital.lib.ueh.edu.vn/handle/UEH/63620
stu_4184c01ececa2911,1,[high_priority] Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng - Khai phá dữ liệu,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63925
stu_4184c01ececa2911,2,[high_priority] Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều h - Business Intelligence,94.45,https://digital.lib.ueh.edu.vn/handle/UEH/63166
stu_4184c01ececa2911,3,[high_priority] Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hó - Trực quan hóa dữ liệu,88.95,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379
stu_4195df7362e92d58,1,[high_priority] Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam - Quản lý kho hàng,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63482
stu_4195df7362e92d58,2,[high_priority] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng,84.09,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_4195df7362e92d58,3,[recommended] Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường  - Logistics ngược,77.04,https://digital.lib.ueh.edu.vn/handle/UEH/62783
stu_419dcb07b68ec9ee,1,[high_priority] Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng - Khai phá dữ liệu,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63925
stu_419dcb07b68ec9ee,2,[high_priority] Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều h - Business Intelligence,94.45,https://digital.lib.ueh.edu.vn/handle/UEH/63166
stu_419dcb07b68ec9ee,3,[high_priority] Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hó - Trực quan hóa dữ liệu,88.95,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379
stu_41c4c6a3958d138b,1,"[high_priority] Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ - Luật sở hữu trí tuệ",84.98,https://digital.lib.ueh.edu.vn/handle/UEH/61661
stu_41c4c6a3958d138b,2,[high_priority] Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật - Luật sở hữu trí tuệ,83.54,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695
stu_41c4c6a3958d138b,3,[recommended] Giáo trình Luật Đầu tư Quốc tế - Luật đầu tư quốc tế,67.62,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335
stu_41c7c29563e4378d,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,84.04,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_41c7c29563e4378d,2,[high_priority] Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ - Kế toán tài chính,81.35,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777
stu_41c7c29563e4378d,3,[high_priority] Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn - Phân tích báo cáo tài chính,80.41,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758
stu_41d42081a789c438,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,84.04,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_41d42081a789c438,2,[high_priority] Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ - Kế toán tài chính,81.35,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777
stu_41d42081a789c438,3,[high_priority] Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn - Phân tích báo cáo tài chính,80.41,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758
stu_41d9bc09d48823ba,1,[high_priority] - Giáo trình cấu trúc dữ liệu và giải thuật - Cấu trúc dữ liệu và giải thuật,85.18,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450
stu_41d9bc09d48823ba,2,[optional] The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm K - Trình biên dịch,44.76,https://tiki.vn/the-experience-economy-nen-kinh-te-trai-nghiem-bien-dich-vu-cua-ban-thanh-trai-nghiem-khach-hang-p182480871.html?spid=258929164
stu_41d9bc09d48823ba,3,"[optional] Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp - Hệ điều hành",42.49,https://digital.lib.ueh.edu.vn/handle/UEH/63620
stu_41e54387efdd3cf1,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.71,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_41e54387efdd3cf1,2,[high_priority] - Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất) - Đàm phán quốc tế,81.8,https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383
stu_41e54387efdd3cf1,3,[high_priority] Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chín - Tài chính quốc tế,81.17,https://digital.lib.ueh.edu.vn/handle/UEH/62432
stu_4217bfd52c8870fe,1,[high_priority] Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam - Quản lý kho hàng,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63482
stu_4217bfd52c8870fe,2,[high_priority] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng,84.09,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_4217bfd52c8870fe,3,[recommended] Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường  - Logistics ngược,77.04,https://digital.lib.ueh.edu.vn/handle/UEH/62783
stu_426c407670c7ac81,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.71,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_426c407670c7ac81,2,[high_priority] - Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất) - Đàm phán quốc tế,81.8,https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383
stu_426c407670c7ac81,3,[high_priority] Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chín - Tài chính quốc tế,81.17,https://digital.lib.ueh.edu.vn/handle/UEH/62432
stu_427912e6d21f197f,1,[high_priority] Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số - Hệ thống nhúng,91.97,https://digital.lib.ueh.edu.vn/handle/UEH/62539
stu_427912e6d21f197f,2,[high_priority] Giáo trình Thị giác máy tính - Thị giác máy tính,85.0,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904
stu_427912e6d21f197f,3,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.7,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_42b80f69d1fc58e7,1,[high_priority] Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng - Khai phá dữ liệu,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63925
stu_42b80f69d1fc58e7,2,[high_priority] Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều h - Business Intelligence,94.45,https://digital.lib.ueh.edu.vn/handle/UEH/63166
stu_42b80f69d1fc58e7,3,[high_priority] Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hó - Trực quan hóa dữ liệu,88.95,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379
stu_42baef09b3c8eaa1,1,[high_priority] Quản trị chiến lược ( Strategic Management) - Quản trị chiến lược,85.54,https://tiki.vn/quan-tri-chien-luoc-strategic-management-p185044605.html?spid=185044606
stu_42baef09b3c8eaa1,2,[high_priority] Các nhân tố ảnh hưởng đến việc áp dụng kế toán quản trị chiến lược và sự tác động đến thàn - Quản trị chiến lược,85.1,https://digital.lib.ueh.edu.vn/handle/UEH/62665
stu_42baef09b3c8eaa1,3,[recommended] Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16) - Quản trị vận hành,78.32,https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544
stu_42e4aaf8a9004e96,1,[high_priority] Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam - Quản lý kho hàng,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63482
stu_42e4aaf8a9004e96,2,[high_priority] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng,84.09,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_42e4aaf8a9004e96,3,[recommended] Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường  - Logistics ngược,77.04,https://digital.lib.ueh.edu.vn/handle/UEH/62783
stu_432390acfd7cd96c,1,[high_priority] Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam - Kế toán thuế,85.09,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949
stu_432390acfd7cd96c,2,[high_priority] Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu v - Kiểm toán nhà nước,83.47,https://digital.lib.ueh.edu.vn/handle/UEH/61237
stu_432390acfd7cd96c,3,[high_priority] Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trườ - Luật ngân sách nhà nước,80.1,https://digital.lib.ueh.edu.vn/handle/UEH/62678
stu_4349537f70462f9b,1,[high_priority] Phân tích kỹ thuật trong thị trường tài chính - Phân tích kỹ thuật,96.42,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958
stu_4349537f70462f9b,2,[high_priority] Thị Trường Tài Chính - Thị trường tài chính,84.89,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628
stu_4349537f70462f9b,3,[high_priority] Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nh - Tài chính hành vi,84.74,https://digital.lib.ueh.edu.vn/handle/UEH/62544
stu_4358d2e353531585,1,[high_priority] Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng - Khai phá dữ liệu,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63925
stu_4358d2e353531585,2,[high_priority] Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều h - Business Intelligence,94.45,https://digital.lib.ueh.edu.vn/handle/UEH/63166
stu_4358d2e353531585,3,[high_priority] Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hó - Trực quan hóa dữ liệu,88.95,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379
stu_43982c5a7fb61633,1,[high_priority] Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô - Kinh tế vĩ mô,93.27,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330
stu_43982c5a7fb61633,2,"[high_priority] Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại - Kinh tế vi mô",86.33,https://digital.lib.ueh.edu.vn/handle/UEH/61183
stu_43982c5a7fb61633,3,[high_priority] Kinh Tế Phát Triển Căn Bản Và Nâng Cao - Kinh tế phát triển,82.24,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941
stu_43c2722afc5c439e,1,[optional] Thiết Kế Hệ Thống Học Máy - Phân tích và thiết kế hệ thống,57.39,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887
stu_43c2722afc5c439e,2,[optional] Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện - Thương mại điện tử,54.9,https://digital.lib.ueh.edu.vn/handle/UEH/63450
stu_43c2722afc5c439e,3,[optional] Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa  - Thương mại điện tử,53.97,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588
stu_43db1ebed7ab867c,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,87.0,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_43db1ebed7ab867c,2,[high_priority] Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà  - Đạo đức nghề nghiệp kiểm toán,81.45,https://digital.lib.ueh.edu.vn/handle/UEH/61149
