major,major_norm,course,course_norm,rank,resource_type,resource_id,resource_title,score,confidence,match_reason,url,price,rating_average,review_count,quantity_sold,source_keys,year,collection,views,authors,popularity_score
Hệ thống thông tin quản lý,he thong thong tin quan ly,Quản trị dự án CNTT,quan tri du an cntt,1,ueh_repository,UEH/62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),11.51,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62960,,,,,,2021,MASTER'S THESES,0,Trần Minh Hậu,
Hệ thống thông tin quản lý,he thong thong tin quan ly,Quản trị dự án CNTT,quan tri du an cntt,2,ueh_repository,UEH/63478,Tác động của kiến thức quản trị chi phí đến sự sáng tạo của các nhà quản trị: Vai trò trung gian của sự tham gia vào dự toán ngân sách,11.26,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63478,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Bích Nguyệt,
Hệ thống thông tin quản lý,he thong thong tin quan ly,Quản trị dự án CNTT,quan tri du an cntt,3,ueh_repository,UEH/61476,Các nhân tố tác động đến việc sử dụng thông tin kế toán quản trị trong các doanh nghiệp thương mại dịch vụ tại TP.HCM,9.45,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61476,,,,,,2021,MASTER'S THESES,0,Huỳnh Ngọc Phương,
Hệ thống thông tin quản lý,he thong thong tin quan ly,Thương mại điện tử,thuong mai dien tu,1,tiki_book,279113587,Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa Kênh,58.01,medium,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588,366000,0.0,0,1,thương mại điện tử,,,,,0.6931
Hệ thống thông tin quản lý,he thong thong tin quan ly,Thương mại điện tử,thuong mai dien tu,2,tiki_book,177727968,LẬP TRÌNH HỆ THỐNG THƯƠNG MẠI ĐIỆN TỬ,58.01,medium,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/lap-trinh-he-thong-thuong-mai-dien-tu-p177727968.html?spid=277532650,200000,0.0,0,1,thương mại điện tử; sàn thương mại điện tử,,,,,0.6931
Hệ thống thông tin quản lý,he thong thong tin quan ly,Thương mại điện tử,thuong mai dien tu,3,tiki_book,225386412,Lập Trình Hệ Thống Thương Mại Điện Tử,58.01,medium,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/sach-lap-trinh-he-thong-thuong-mai-dien-tu-p225386412.html?spid=225386416,200000,0.0,0,,thương mại điện tử; sách thương mại điện tử; sàn thương mại điện tử,,,,,0.0
Hệ thống thông tin quản lý,he thong thong tin quan ly,Thương mại điện tử,thuong mai dien tu,1,ueh_repository,UEH/63450,Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện tử tại Việt Nam,49.0,medium,exact_course_in_title; exact_course_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63450,,,,,,2021,MASTER'S THESES,0,Cao Thị Mai Hương,
Hệ thống thông tin quản lý,he thong thong tin quan ly,Thương mại điện tử,thuong mai dien tu,2,ueh_repository,UEH/63432,"Pháp luật về hợp đồng thương mại điện tử của Hoa Kỳ, liên minh Châu Âu kinh nghiệm cho Việt Nam",48.82,medium,exact_course_in_title; exact_course_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63432,,,,,,2021,MASTER'S THESES,0,Nguyễn Cát Tường Dung,
Hệ thống thông tin quản lý,he thong thong tin quan ly,Thương mại điện tử,thuong mai dien tu,3,ueh_repository,UEH/61180,Hợp đồng thương mại điện tử theo quy định pháp luật Việt Nam - một số vấn đề lý luận và thực tiễn,48.81,medium,exact_course_in_title; exact_course_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61180,,,,,,2021,MASTER'S THESES,0,Nguyễn Minh Tài,
Khoa học dữ liệu,khoa hoc du lieu,Dữ liệu lớn và ứng dụng,du lieu lon va ung dung,1,tiki_book,29810872,Dữ Liệu Lớn - Big Data ( Tặng Bookmark Sáng Tạo ),47.24,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/du-lieu-lon-big-data-tang-bookmark-sang-tao-p29810872.html?spid=274059541,149000,0.0,0,2,cơ sở dữ liệu; data science; data analytics; data engineering; big data,,,,,1.0986
Khoa học dữ liệu,khoa hoc du lieu,Dữ liệu lớn và ứng dụng,du lieu lon va ung dung,2,tiki_book,31207472,Dữ Liệu Lớn - Big Data (Quà Tặng Tickbook Đặc Biệt),47.24,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/du-lieu-lon-big-data-qua-tang-tickbook-dac-biet-p31207472.html?spid=274059538,149000,0.0,0,1,cơ sở dữ liệu; data science; data analytics; data engineering; big data,,,,,0.6931
Khoa học dữ liệu,khoa hoc du lieu,Dữ liệu lớn và ứng dụng,du lieu lon va ung dung,3,tiki_book,92010783,- Dữ liệu lớn (Big Data),47.24,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/sach-du-lieu-lon-big-data-p92010783.html?spid=277067079,149000,0.0,0,,cơ sở dữ liệu; data science; data analysis; data analytics; data engineering; big data,,,,,0.0
Khoa học dữ liệu,khoa hoc du lieu,Dữ liệu lớn và ứng dụng,du lieu lon va ung dung,1,ueh_repository,UEH/62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,38.16,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62516,,,,,,2021,Book Series,0,Nguyễn Quỳnh Hoa; Huỳnh Kiều Tiên; Hay Sinh; Trần Bích Vân; Nguyễn Kim Đức; Nguyễn Thị Tuyết Nhung,
Khoa học dữ liệu,khoa hoc du lieu,Dữ liệu lớn và ứng dụng,du lieu lon va ung dung,2,ueh_repository,UEH/62515,Big data cho mục tiêu phát triển bền vững 2030: kinh nghiệm quốc tế,24.17,low,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62515,,,,,,2021,Book Series,0,TS. Phạm Thái Bình,
Khoa học dữ liệu,khoa hoc du lieu,Dữ liệu lớn và ứng dụng,du lieu lon va ung dung,3,ueh_repository,UEH/63925,Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng,23.87,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63925,,,,,,2022,MASTER'S THESES,0,Phan Vũ Thành Phương,
Khoa học dữ liệu,khoa hoc du lieu,Học máy,hoc may,1,tiki_book,278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,100.0,high,exact_course_in_title; strong_course_tokens_in_secondary_text,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,318700,0.0,0,19,machine learning,,,,,2.9957
Khoa học dữ liệu,khoa hoc du lieu,Học máy,hoc may,2,tiki_book,278325503,Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,100.0,high,exact_course_in_title; strong_course_tokens_in_secondary_text,https://tiki.vn/thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278325503.html?spid=278325504,375000,0.0,0,1,machine learning,,,,,0.6931
Khoa học dữ liệu,khoa hoc du lieu,Học máy,hoc may,3,tiki_book,275583072,khoa học dữ liệu với các kỹ thuật học máy - cơ bản ( STK),73.74,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-khoa-hoc-du-lieu-voi-cac-ky-thuat-hoc-may-co-ban-stk-p275583072.html?spid=275583073,168300,5.0,1,6,khoa học máy tính; cơ sở dữ liệu; khoa học dữ liệu; sách khoa học dữ liệu,,,,,7.9856
Khoa học dữ liệu,khoa hoc du lieu,Học máy,hoc may,1,ueh_repository,UEH/63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,57.2,medium,exact_course_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63165,,,,,,2022,MASTER'S THESES,0,Phan Châu Minh Trường,
Khoa học dữ liệu,khoa hoc du lieu,Học máy,hoc may,2,ueh_repository,UEH/61960,Different firm responses to the COVID-19 pandemic shocks: machine-learning evidence on the Vietnamese labor market,50.76,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61960,,,,,,2023,INTERNATIONAL PUBLICATIONS,0,Le L.H.V.; Huynh T.L.D.; Weber B.S.; Nguyen B.K.Q.,
Khoa học dữ liệu,khoa hoc du lieu,Học máy,hoc may,3,ueh_repository,UEH/62254,DDOS detection using machine learning technique,50.7,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62254,,,,,,2021,Conference Papers,0,Pande S.; Khamparia A.; Gupta D.; Thanh D.N.H.,
Khoa học dữ liệu,khoa hoc du lieu,Học sâu,hoc sau,1,tiki_book,23088719,Deep Learning - Cuộc Cách Mạng Học Sâu,96.27,high,exact_course_in_title,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720,147200,4.8,123,1361,machine learning; deep learning,,,,,19.2471
Khoa học dữ liệu,khoa hoc du lieu,Học sâu,hoc sau,2,tiki_book,278147201,- Deep Learning - Cuộc Cách Mạng Học Sâu (Tái Bản 2025),96.27,high,exact_course_in_title,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-tai-ban-2025-p278147201.html?spid=278147202,173800,5.0,1,4,machine learning; deep learning,,,,,7.6492
Khoa học dữ liệu,khoa hoc du lieu,Học sâu,hoc sau,3,tiki_book,278051927,Deep Learning - Cuộc Cách Mạng Học Sâu,96.27,high,exact_course_in_title,https://tiki.vn/deep-learning-cuoc-cach-mang-hoc-sau-p278051927.html?spid=278051928,189000,0.0,0,3,machine learning; deep learning,,,,,1.3863
Khoa học dữ liệu,khoa hoc du lieu,Học sâu,hoc sau,1,ueh_repository,UEH/61680,Tài liệu học tập Phân tích dữ liệu nghiên cứu với SPSS 2008 tập 1,23.19,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61680,,,,,,2008,Business Statistics-Data Analysis,0,Hoàng Trọng; Chu Nguyễn Mộng Ngọc,
Khoa học dữ liệu,khoa hoc du lieu,Học sâu,hoc sau,2,ueh_repository,UEH/62613,Hoàn thiện tổ chức công tác kế toán tại trường Đại học Y khoa Phạm Ngọc Thạch trong điều kiện thực hiện chế độ tự chủ tài chính,22.83,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62613,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Kim Thanh,
Khoa học dữ liệu,khoa hoc du lieu,Học sâu,hoc sau,3,ueh_repository,UEH/61168,Hoàn thiện tổ chức công tác kế toán tại Trường Đại học Y khoa Phạm Ngọc Thạch,22.83,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61168,,,,,,2020,MASTER'S THESES,0,Nguyễn Thị Chúc Linh,
Khoa học dữ liệu,khoa hoc du lieu,Khai phá văn bản,khai pha van ban,1,tiki_book,275706073,"Khoa Học Dữ Liệu Với Các Kỹ Thuật Học Máy (Cơ Bản) - Đỗ Như Tài, Cổ Tồn Minh Đăng, Lai Đình Khải, Nguyễn Quốc Huy",18.89,low,partial_course_tokens_in_title; exact_major_in_title,https://tiki.vn/khoa-hoc-du-lieu-voi-cac-ky-thuat-hoc-may-co-ban-do-nhu-tai-co-ton-minh-dang-lai-dinh-khai-nguyen-quoc-huy-p275706073.html?spid=275720769,198000,0.0,0,4,cơ sở dữ liệu; khoa học dữ liệu,,,,,1.6094
Khoa học dữ liệu,khoa hoc du lieu,Khai phá văn bản,khai pha van ban,2,tiki_book,276504813,Bộ công cụ tài liệu tặng kèm cuốn Thành Thạo Soạn thảo Văn bản Word: Mẹo và các Lỗi thường gặp,14.47,low,partial_course_tokens_in_title,https://tiki.vn/bo-cong-cu-tai-lieu-tang-kem-cuon-thanh-thao-soan-thao-van-ban-word-meo-va-cac-loi-thuong-gap-p276504813.html?spid=276504814,159000,0.0,0,3,trích dẫn tài liệu,,,,,1.3863
Khoa học dữ liệu,khoa hoc du lieu,Khai phá văn bản,khai pha van ban,3,tiki_book,278907196,- Luật Viên Chức (Hiện Hành) Và Các Văn Bản Hướng Dẫn Thi Hành,14.08,low,partial_course_tokens_in_title,https://tiki.vn/sach-luat-vien-chuc-hien-hanh-va-cac-van-ban-huong-dan-thi-hanh-p278907196.html?spid=278907198,51000,0.0,0,,hướng dẫn viên du lịch,,,,,0.0
Khoa học dữ liệu,khoa hoc du lieu,Khai phá văn bản,khai pha van ban,1,ueh_repository,UEH/63925,Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng,23.1,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63925,,,,,,2022,MASTER'S THESES,0,Phan Vũ Thành Phương,
Khoa học dữ liệu,khoa hoc du lieu,Khai phá văn bản,khai pha van ban,2,ueh_repository,UEH/63317,Trích xuất khía cạnh và khai phá ý kiến khách hàng trong lĩnh vực thương mại di động,20.47,low,partial_course_tokens_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63317,,,,,,2021,MASTER'S THESES,0,Bùi Minh Hiển,
Khoa học dữ liệu,khoa hoc du lieu,Khai phá văn bản,khai pha van ban,3,ueh_repository,UEH/61147,Pháp luật về ban hành văn bản quy phạm pháp luật của chính quyền địa phương cấp tỉnh từ thực tiễn của tỉnh Cà Mau,17.25,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61147,,,,,,2020,MASTER'S THESES,0,Tôn Hữu Nghĩa,
Khoa học dữ liệu,khoa hoc du lieu,Thống kê ứng dụng,thong ke ung dung,1,tiki_book,271520993,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),100.0,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994,85000,5.0,2,16,thống kê; xác suất thống kê,,,,,9.4811
Khoa học dữ liệu,khoa hoc du lieu,Thống kê ứng dụng,thong ke ung dung,2,tiki_book,209414884,Thống Kê Ứng Dụng Trong Kinh Doanh,100.0,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-p209414884.html?spid=209414885,85000,0.0,0,5,thống kê; xác suất thống kê,,,,,1.7918
Khoa học dữ liệu,khoa hoc du lieu,Thống kê ứng dụng,thong ke ung dung,3,tiki_book,181782985,Thống Kê Ứng Dụng Trong Kinh Doanh,100.0,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-p181782985.html?spid=209412543,85000,0.0,0,3,thống kê; xác suất thống kê,,,,,1.3863
Khoa học dữ liệu,khoa hoc du lieu,Thống kê ứng dụng,thong ke ung dung,1,ueh_repository,UEH/63458,Các nhân tố ảnh hưởng đến ứng dụng hệ thống kế toán dựa trên cơ sở hoạt động (activity-based costing) nghiên cứu ở các bệnh viện trên địa bàn Thành Phố Hồ Chí Minh,29.74,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63458,,,,,,2021,MASTER'S THESES,0,Nguyễn Dương Phong,
Khoa học dữ liệu,khoa hoc du lieu,Thống kê ứng dụng,thong ke ung dung,2,ueh_repository,UEH/63287,Nghiên cứu ứng dụng thống kê Bayes phân tích việc sẵn lòng tham gia bảo hiểm cây cà phê theo chỉ số năng suất của hộ nông dân tỉnh Đắk Lắk,29.59,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63287,,,,,,2022,DISSERTATIONS,0,Lê Đình Thắng,
Khoa học dữ liệu,khoa hoc du lieu,Thống kê ứng dụng,thong ke ung dung,3,ueh_repository,UEH/61061,Thống kê Bayes và ứng dụng trong dự báo giá chứng khoán tại thị trường chứng khoán Việt Nam,25.93,medium,partial_course_tokens_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61061,,,,,,2020,MASTER'S THESES,0,Nguyễn Phát Đạt,
Khoa học dữ liệu,khoa hoc du lieu,Trực quan hóa dữ liệu,truc quan hoa du lieu,1,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),77.63,high,exact_course_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,233900,5.0,1936,12836,cơ sở dữ liệu; data science; data analysis; data analytics; data engineering,,,,,25.8134
Khoa học dữ liệu,khoa hoc du lieu,Trực quan hóa dữ liệu,truc quan hoa du lieu,2,tiki_book,274561662,Excel Power Query Và Power Pivot Cơ Bản - Tự Động Hóa Dữ Liệu Báo Cáo,23.81,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/excel-power-query-va-power-pivot-co-ban-tu-dong-hoa-du-lieu-bao-cao-p274561662.html?spid=274561664,169200,4.5,2,20,Excel phân tích dữ liệu,,,,,9.1924
Khoa học dữ liệu,khoa hoc du lieu,Trực quan hóa dữ liệu,truc quan hoa du lieu,3,tiki_book,275706166,"Khoa Học Dữ Liệu Với Python (Sách chuyên khảo dành cho sinh viên ngành Công gghệ Thông tin, Khoa học Dữ iiệu Và Kinh tế số) - TS. Vũ Văn Hiệu, TS. Ngô Văn Bình, TS. Nguyễn Thị Vân, ThS. Nguyễn Quốc Tuấn",18.8,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/khoa-hoc-du-lieu-voi-python-sach-chuyen-khao-danh-cho-sinh-vien-nganh-cong-gghe-thong-tin-khoa-hoc-du-iieu-va-kinh-te-so-ts-vu-van-hieu-ts-ngo-van-binh-ts-nguyen-thi-van-ths-nguyen-quoc-tuan-p275706166.html?spid=275720746,198000,5.0,3,11,khoa học dữ liệu; sách khoa học dữ liệu,,,,,9.5643
